A1,A1PRIME,A2,A3,A4,A5,ACCO11,ALDS16,ALEX16,ALINOR,ALKA11,ALOR16,ALTL16,ANDEF,ANSUM,A_WS,CA16,CATSUM,CL16,CO316,COLVAL,COND11,CONIS,CONVAL,COUNTY1,COUNTY2,COUNTY3,COUNTY4,DATSMP,DICE11,DICI11,DICVAL,DOC11,DO_IS,DRPCDE,ELEV,FE16,FTL16,GRADE,H16,HCO316,K16,L2,LABNAM,LAT_STD,LON_STD,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MG16,MN16,NA16,NH416,NO316,NODE,NOTSAM,OH16,ORGION,PHAC11,PHAL11,PHEQ11,PHSTVL,PH_CLO,PH_R,PTD16,PTL16,QUAD,RCH_HW,RCH_ID,RCH_LN,SAMCOD,SAMRN,SHRE75,SIO216,SIT_CLS,SO416,SOBC,STATE1,STATE2,STRA250,STRA75,STRATUM,STRMDP,STRMNAM,STRMWD,STRM_ID,SUB_ID,TIMSMP,TMPSTR,TURVAL,W,WC 
5.65,5.65,41.35,0,13.389,110.634,-15.8,1.015491809,0.403973019,0.329849529,3624.7,0.68564228,0.459565636,242.4878996,5655.438653,121.7182,3162.6121,5897.926552,561.379,58.62816216,5,566.9,390,547.2,NORTHAMPTON,LEHIGH, , ,9-Apr-86,39.9,44.955,41.17,0.81,12.8,2,73.1484,0.376074499,3.379488,0.230266188,0.005370318,3358.052756,109.77201,5.2945,GLOBAL,40.62555556,-75.38555556,"KUNKLETOWN, PA 1970","ALLENTOWN EAST, PA 1983","CATASAUQUA, PA 1983","NAZARETH, PA 1983","HELLERTOWN, PA 1972","WIND GAP, PA 1983",2165.82354,0.345844406,459.1425,0.571032,326.540559,L, ,1.862087137,8.08113606,8.4,8.38,8.71,8.27,.,8.39,0.368050623,.,NEWARK 1969,4,1D037028,7.5475,R,2,36,108.647893,C3,1345.5966,5897.35015,PA, ,2,4,1,0.7,MONOCACY CREEK,13,1D037028L,1D,13:20,11,0.9,59.73895265,5.273829414
5.65,5.65,41.35,0,13.389,110.634,124.1,0.518864428,0.259432214,0,2695.6,0.937662145,10.4884738,-85.23009709,5325.769866,107.0861,3223.54,5240.539769,578.305,15.9542257,5,512.5,322,524.7,NORTHAMPTON,LEHIGH, , ,25-Mar-86,31.2,32.6,33.64,3.61,11.1,2,85.3398,0.143266476,3.4216,0.230266188,0.015848932,2696.851083,123.7588,5.2945,NYSDOH,40.65888889,-75.38083333,"KUNKLETOWN, PA 1970","ALLENTOWN EAST, PA 1983","CATASAUQUA, PA 1983","NAZARETH, PA 1983","HELLERTOWN, PA 1972","WIND GAP, PA 1983",1439.55,0.491463104,452.4,1.27512,362.925,U, ,0.630957345,35.85449676,7.76,7.71,8.6,7.8,.,7.86,0.826499645,.,NEWARK 1969,4,1D037028,7.5475,R,1,36,105.6853738,C3,1667.682,5239.2488,PA, ,2,4,1,0.6,MONOCACY CREEK,12,1D037028U,1D,9:21,6.8,2.1,59.73895265,5.273829414
5.65,5.65,41.35,0,13.389,110.634,21.4,0.945074494,0.655992884,0.088948188,3463.3,0.856126306,1.753020532,53.04124907,5802.650131,107.0861,3322.7911,5855.69138,648.83,31.97286031,10,572.5,388,544.2,NORTHAMPTON,LEHIGH, , ,9-Apr-86,39.19,39.725,38.31,1.38,12.8,2,85.3398,0.376074499,3.52688,0.230266188,0.009120108,3110.016726,130.04902,5.2945,GLOBAL,40.65888889,-75.38083333,"KUNKLETOWN, PA 1970","ALLENTOWN EAST, PA 1983","CATASAUQUA, PA 1983","NAZARETH, PA 1983","HELLERTOWN, PA 1972","WIND GAP, PA 1983",1889.26542,0.764498162,510.777,2.79972,383.247187,U, ,1.096478196,13.75768067,8.24,8.27,8.71,8.04,.,8.13,0.803900045,.,NEWARK 1969,4,1D037028,7.5475,R,2,36,99.16117436,C3,1623.96,5852.88254,PA, ,2,4,1,0.6,MONOCACY CREEK,12,1D037028U,1D,12:20,10.9,1.5,59.73895265,5.273829414
0.67,0.67,3.93,0,1.9682,9.9446,111.4,0.459565636,0.059298792,0,495.2,0.567044697,6.004002668,97.1083222,620.6284306,11.914,271.955,717.7367528,90.272,0.928675863,30,75.8,45,65.5,BEDFORD, , , ,11-May-86,5.24,5.38,6.002,1.52,9.8,0,243.8281,5.300859599,2.8952,0.315656566,0.045708819,452.7363786,57.0211,1.4483,NYSDOH,37.225,-79.7475,"GOODVIEW, VA 1967","IRVING, VA 1977", , , , ,217.989,0.873712185,168.78,1.945944,31.9374,L, ,0.218776162,14.86791439,7,6.99,7.76,7.34,.,7.22,0.125912055,.,ROANOKE 1971,3,2A058004,1.6093,R,1,20,292.0910725, ,41.64,715.7451,VA, ,2,3,1,0.14,KATES CREEK,2.35,2A058004L,2X,11:20,14,6.6,121.3874717,1.270775094
0.67,0.67,3.93,0,1.9682,9.9446,109.1,0.589281743,0.218664295,0,472.6,0.633755837,10.19197984,106.1263126,588.6422021,10.1777,253.991,694.7685147,82.9374,0.806758969,35,76.6,42,56,BEDFORD, , , ,11-May-86,5.43,5.51,5.768,1.95,10.5,0,248.3999,4.047277937,2.84256,0.315656566,0.050118723,431.2459569,59.0667,1.4483,NYSDOH,37.225,-79.73805556,"GOODVIEW, VA 1967","IRVING, VA 1977", , , , ,217.989,0.764498162,161.82,1.851696,33.5504,U, ,0.199526232,19.06140931,6.98,6.96,7.94,7.3,.,7.24,0.435849422,.,ROANOKE 1971,3,2A058004,1.6093,R,1,17,267.1260236, ,37.0596,692.8667,VA, ,2,3,1,0.1,KATES CREEK,3.07,2A058004U,2X,10:11,12.9,7,121.3874717,1.270775094
3.53,3.53,26.47,0,8.598,68.8873,159.2,0.481802683,0.118597584,0,580.2,0.822770736,13.19398117,-144.172812,722.704906,77.7,334.829,578.532094,90.5541,1.193094131,20,58.7,60,73.3,FRANKLIN, , , ,11-May-86,6.78,7.33,7.152,1.58,9,0,287.4124,3.008595989,3.63216,0.29342723,0.042657952,542.8201289,42.4462,5.7129,NYSDOH,37.09694444,-79.86055556,"REDWOOD, VA 1982","BOONES MILL, VA 1978","GARDEN CITY, VA 1984","CALLAWAY, VA 1963","BENT MOUNTAIN, VA 1984", ,56.18358,0.45505843,142.68,2.350656,24.5176,L, ,0.234422882,15.35937765,6.83,6.91,7.88,7.37,.,7.29,0.606960677,.,ROANOKE 1971,9,2A058005,6.4049,R,1,89,188.9022036, ,59.7534,576.13878,VA, ,3,4,1,0.5,MAGGODDEE CREEK,10,2A058005L,2X,13:25,19.5,6.6,121.3874717,6.695277734
3.53,3.53,26.47,0,8.598,68.8873,137.6,0.926543622,0.378029798,0.066711141,579.2,0.859832481,8.153583871,-39.86025709,708.09546,68.5506,329.839,668.2352029,92.8109,7.419414193,25,74.2,62,73,FRANKLIN, , , ,11-May-86,7,7.32,6.417,1.44,10,0,304.1756,2.131088825,3.6848,0.29342723,0.006606935,522.8183846,40.6563,5.7129,NYSDOH,37.11027778,-79.89583333,"REDWOOD, VA 1982","BOONES MILL, VA 1978","GARDEN CITY, VA 1984","CALLAWAY, VA 1963","BENT MOUNTAIN, VA 1984", ,157.1166,0.345844406,138.765,1.851696,19.6786,U, ,1.513561248,14.02598269,6.88,6.89,7.94,8.18,.,8.22,1.05895267,.,ROANOKE 1971,9,2A058005,6.4049,R,1,76,198.8882232, ,60.1698,666.3769,VA, ,3,4,1,0.12,MAGGODDEE CREEK,9.8,2A058005U,2X,14:30,21.5,3.3,121.3874717,6.695277734
5.32,5.32,0,0.06,13.6221,0.1554,96.7,0.607812616,0.311318657,0.077829664,235.9,0.529982952,9.82136239,2.826621943,291.8967868,13.7788,106.786,294.7234087,28.7742,0.376664685,10,31.1,24,30.6,AVERY,MITCHELL(TN), , ,6-May-86,2.56,3.06,2.693,0.728,9.2,0,862.5419,0.429799427,1.42128,7.950494247,0.050118723,201.3428159,17.92457,6.0187,NYSDOH,36.02333333,-82.02388889,"CARVERS GAP, NC-TN 1960", , , , , ,94.599,0.12741636,73.95,1.41372,22.0981,L, ,0.199526232,7.055947927,6.76,6.79,7.53,7.3,.,7.32,0.374507652,.,JOHNSON CITY 1966,1,2A067012,6.244,R,1,12,176.7525464, ,37.6842,293.25957,NC,TN,1,3,1,0.1,HENSON CREEK,5.3,2A067012L,2X,13:50,17.6,4.3,121.3874717,10.09033358
5.32,5.32,0,0.06,13.6221,0.1554,49.5,0.604106441,0.311318657,0.151953154,142.3,0.452153287,4.26210066,-3.94355284,179.3306479,0.1554,70.858,175.3870951,12.94839,0.124746054,10,18.4,12,18.4,AVERY,MITCHELL(TN), , ,6-May-86,1.63,1.81,1.757,0.781,9.3,0,1341.0546,0.01790831,1.21072,7.950494247,0.091201084,121.3411341,10.45813,6.0187,NYSDOH,36.0575,-82.06416667,"CARVERS GAP, NC-TN 1960", , , , , ,58.65138,0.018202337,34.713,0.615384,13.82341,U, ,0.10964782,7.576283895,6.78,6.77,7.22,7.04,.,7.09,0.184025312,.,JOHNSON CITY 1966,1,2A067012,6.244,R,1,1,114.8392251, ,29.7726,174.68051,NC,TN,1,1,1,0.1,HENSON CREEK,0.7,2A067012U,2X,11:45,11,1.3,121.3874717,10.09033358
1.39,1.39,9.46,0,3.5739,24.5508,117.4,0.50403973,0.081535839,0,407.1,0.837595434,9.302497962,31.98676543,519.2882298,28.1015,246.506,551.2749952,82.0911,0.632196404,30,64.6,40,62,FLOYD, , , ,11-May-86,4.42,4.65,4.878,1.54,9.6,0,679.6708,3.348853868,2.21088,0.76368524,0.05370318,362.1039446,40.6563,3.991,NYSDOH,36.96416667,-80.23972222,"ENDICOTT, VA 1967","CHECK, VA 1963","FLOYD, VA 1968","PILOT, VA 1983", , ,148.068,0.600677127,113.535,2.455992,28.5501,L, ,0.186208714,14.98844104,6.86,6.88,7.81,7.27,.,7.32,0.303480338,.,WINSTON-SALEM 1962,4,2A068004,4.0554,R,1,25,159.7763132, ,43.5138,548.7653,VA, ,2,3,1,0.15,BEAVERDAM CREEK,4,2A068004L,2X,9:30,12.4,4,121.3874717,2.63638415
1.39,1.39,9.46,0,3.5739,24.5508,72.3,0.537395301,0.118597584,0,400,0.678229931,4.595656364,26.73977818,492.1970542,24.499,231.536,518.9368324,57.8305,0.766826658,25,53.4,37,45.9,FLOYD, , , ,11-May-86,4.37,4.51,4.833,1.56,9.8,0,710.1493,3.187679083,2.31616,0.76368524,0.044668359,365.3241954,34.5195,3.991,NYSDOH,36.98777778,-80.23833333,"ENDICOTT, VA 1967","CHECK, VA 1963","FLOYD, VA 1968","PILOT, VA 1983", , ,150.5358,0.655284139,100.05,2.250864,25.9693,U, ,0.223872114,15.30997032,7.11,7.12,7.79,7.35,.,7.44,0.471363079,.,WINSTON-SALEM 1962,4,2A068004,4.0554,R,1,21,168.9301644, ,39.7662,516.6413,VA, ,2,3,1,0.2,BEAVERDAM CREEK,5.4,2A068004U,2X,11:00,12.3,2.7,121.3874717,2.63638415
3.21,3.21,0,0.19,4.1177,4.1954,93.1,0.848713958,0.192721073,0.200133422,4041.8,0.648580535,2.297828182,276.8618572,3920.234608,8.3139,2145.7,4197.096465,68.2682,84.87589862,20,359.7,288,368.8,WYTHE, , , ,8-May-86,40.2,47.2,44.18,1.66,9.7,0,707.1015,0.179083095,12.42304,0.929540807,0.003981072,3603.840983,60.3452,2.6231,NYSDOH,36.8175,-81.21833333,"SPEEDWELL, VA 1979","CEDAR SPRINGS, VA 1978", , , , ,1949.562,1.146747242,38.2365,3.248784,51.2934,L, ,2.511886432,16.5101,7.9,7.9,8.47,8.4,.,8.47,0.416478337,.,WINSTON-SALEM 1962,1,2A068007,4.0875,R,1,9,130.8168564, ,97.0212,4193.8437,VA, ,1,3,1,0.12,BIG BRANCH,1.2,2A068007L,2X,14:00,19.8,4.2,121.3874717,6.088340376
3.21,3.21,0,0.19,4.1177,4.1954,236.7,0.707879327,0.211251946,0.103772886,3827.6,0.604106441,8.635386554,149.080946,3849.575397,0.4921,2025.94,3998.656343,71.9355,42.32611623,15,353.1,275,362.8,WYTHE, , , ,8-May-86,46.7,47.2,44.09,1.91,8.6,0,731.4843,0.358166189,12.1072,0.929540807,0.007943282,3585.829656,85.6595,2.6231,NYSDOH,36.83833333,-81.22916667,"SPEEDWELL, VA 1979","CEDAR SPRINGS, VA 1978", , , , ,1834.398,0.746295824,38.2365,14.4144,70.3268,U, ,1.258925412,18.92136683,7.56,7.54,8.4,8.1,.,8.22,0.800671531,.,WINSTON-SALEM 1962,1,2A068007,4.0875,R,1,5,145.7958858, ,65.7912,3984.234,VA, ,1,2,1,0.1,BIG BRANCH,2.4,2A068007U,2X,15:10,18.9,15.4,121.3874717,6.088340376
5.56,5.56,0,0.15,13.5962,0.6733,111.7,0.937662145,0.25572604,0.103772886,2451.6,0.83388926,7.708842932,120.9915003,2699.104433,14.4004,1701.59,2820.095933,64.883,45.56374001,10,256.3,198,254,SMYTH,WASHINGTON, , ,6-May-86,24.7,26.2,27.86,1.26,8.7,0,618.7138,0.250716332,7.15904,4.982191316,0.004677351,2273.006091,50.6286,8.6257,NYSDOH,36.74277778,-81.68777778,"KONNAROCK, VA 1978","WHITETOP MOUNTAIN, VA 1978", , , , ,1020.024,0.182023372,44.805,3.043656,64.8426,L, ,2.13796209,12.50563828,7.7,7.75,8.38,8.33,.,8.36,0.54884742,.,WINSTON-SALEM 1962,1,2A068015,8.7705,R,1,6,109.8462153, ,241.512,2817.0476,VA, ,1,2,1,0.2,GRASSES CREEK-DRY BRANCH,1.2,2A068015L,2X,11:30,16.5,5.3,121.3874717,10.5455366
5.56,5.56,0,0.15,13.5962,0.6733,46.9,0.648580535,0.329849529,0.218664295,40.3,0.429916241,5.077459047,-0.213575572,87.79761709,0.3885,23.3532,87.58404152,9.05541,0.007733063,10,10.8,9,10.9,SMYTH,WASHINGTON, , ,6-May-86,0.438,0.867,0.828,0.887,9.6,0,1048.4608,0.214899714,0.84224,4.982191316,0.426579519,35.18299174,16.90177,8.6257,NYSDOH,36.70083333,-81.6225,"KONNAROCK, VA 1978","WHITETOP MOUNTAIN, VA 1978", , , , ,24.92478,0.036404674,20.88,1.097712,16.4526,U, ,0.023442288,8.382805592,6.33,6.3,6.87,6.37,.,6.35,0.071027313,.,WINSTON-SALEM 1962,1,2A068015,8.7705,R,1,1,83.21682977, ,26.2332,86.05975,VA, ,1,1,1,0.03,GRASSES CREEK-DRY BRANCH,1.6,2A068015U,2X,13:15,12,1.3,121.3874717,10.5455366
1.68,1.68,17.85,0,4.4285,46.5637,110.4,0.381735972,0.333555704,0,326.2,0.626343488,8.30183085,18.91101095,395.0414319,50.5827,189.121,413.9524429,67.4219,0.991963149,25,43,32,44.8,CARROLL, , , ,8-May-86,3.48,3.94,3.378,1.06,8.1,0,673.5751,1.289398281,1.47392,0.683732633,0.025118864,265.7521416,30.9397,4.4577,NYSDOH,36.74277778,-80.62833333,"FANCY GAP, VA 1977","LAUREL FORK, VA 1982", , , , ,114.3414,0.163821035,78.3,1.225224,31.9374,L, ,0.398107171,10.25981404,6.73,6.75,7.69,7.6,.,7.42,0.258281139,.,WINSTON-SALEM 1962,2,2A068022,4.6347,R,1,46,135.8098662, ,27.066,412.7021,VA, ,2,4,1,0.4,SNAKE CREEK,5,2A068022L,2X,12:50,17,4.3,121.3874717,3.186421131
1.68,1.68,17.85,0,4.4285,46.5637,101.3,0.344674227,0.355792751,0,293.7,0.648580535,11.08146172,7.415128487,380.1361255,46.227,177.644,387.551254,58.6768,0.602198539,20,40.8,31,41.8,CARROLL, , , ,8-May-86,3.4,4.13,3.434,0.972,9,0,704.0536,1.3252149,1.36864,0.683732633,0.040738028,261.6501161,27.8713,4.4577,NYSDOH,36.72305556,-80.63222222,"FANCY GAP, VA 1977","LAUREL FORK, VA 1982", , , , ,111.051,0.163821035,70.035,0.909216,31.7761,U, ,0.245470892,9.437197627,6.8,6.82,7.44,7.39,.,7.35,0.439077936,.,WINSTON-SALEM 1962,2,2A068022,4.6347,R,1,44,150.7888956, ,25.8168,386.6013,VA, ,2,4,1,0.35,SNAKE CREEK,9,2A068022U,2X,11:40,16,5.8,121.3874717,3.186421131
0.81,0.81,23.02,0,2.0459,59.5383,33.7,0.570750871,0.177896375,0.129716107,355.8,0.441034764,3.594989252,15.89480955,379.2999592,61.7197,170.658,395.1947688,40.6224,0.85021127,15,40.1,28,41,CARROLL,FLOYD, , ,9-May-86,3.03,2.8,3.694,0.824,9.6,0,740.6279,0.787965616,1.36864,0.300625301,0.031622777,286.7530802,16.08353,2.0277,NYSDOH,36.75333333,-80.51638889,"DUGSPUR, VA 1968","MEADOWS OF DAN, VA 1968","WILLIS, VA 1982","LAUREL FORK, VA 1982", , ,143.1324,0.109214023,64.38,0.909216,17.743,L, ,0.316227766,8.109979404,7.22,7.26,7.58,7.5,.,7.37,0.138826112,.,WINSTON-SALEM 1962,2,2A068023,2.1242,R,1,59,181.9119899, ,31.6464,394.25393,VA, ,2,4,1,0.2,LAUREL FORK,7,2A068023L,2X,12:45,13,1.2,121.3874717,1.536310188
0.81,0.81,23.02,0,2.0459,59.5383,50.85,0.580016307,0.120450671,0.166777852,319.8,0.413238455,3.743236232,24.61442974,376.724884,59.616,176.147,401.3393137,34.6983,0.807071021,15,40.05,23,40.55,CARROLL,FLOYD, , ,9-May-86,3.3,3.245,3.869,0.78,9.6,0,746.7236,0.805873926,1.39496,0.300625301,0.034673685,298.4647098,15.69998,2.0277,NYSDOH,36.74916667,-80.50305556,"DUGSPUR, VA 1968","MEADOWS OF DAN, VA 1968","WILLIS, VA 1982","LAUREL FORK, VA 1982", , ,143.955,0.072809349,64.38,1.12266,15.77514,U, ,0.28840315,7.661293222,7.14,7.16,7.7,7.46,.,7.31,0.127526312,.,WINSTON-SALEM 1962,2,2A068023,2.1242,DA,1,57,190.2336729, ,25.2963,400.18198,VA, ,2,4,1,0.2,LAUREL FORK,5,2A068023U,2X,11:25,12.9,1.65,121.3874717,1.536310188
0.8,0.8,0,0.03,0.2072,1.8128,141.8,0.348380402,0.088948188,0,1341.2,0.585575569,10.45141205,30.77206848,1369.24307,2.072,693.61,1400.015139,30.1847,3.767720217,20,130.9,92,132.7,JOHNSON, , , ,8-May-86,15.7,17,16.37,0.878,8.5,0,743.6757,0.268624642,1.5792,5.050505051,0.031622777,1270.749302,30.4283,0.4828,NYSDOH,36.47638889,-81.80055556,"MOUNTAIN CITY, TN 1978", , , , , ,641.628,0.091011686,33.408,0.909216,10.38772,L, ,0.316227766,8.649563898,7.26,7.27,8.25,7.5,.,7.53,0.355136566,.,WINSTON-SALEM 1962,1,2A068032,2.9611,R,1,9,80.72032488, ,52.2582,1399.0743,TN, ,1,3,1,0.03,CHRISTIAN BRANCH,0.6,2A068032L,2X,9:40,13.5,8.3,121.3874717,1.517343396
0.8,0.8,0,0.03,0.2072,1.8128,121.5,0.389148321,0.211251946,0,1390.3,0.644874361,10.22904158,26.62098882,1391.507755,0.0777,703.59,1418.128744,30.4668,13.81703456,10,131.8,92,133.4,JOHNSON, , , ,8-May-86,16.2,17,15.8,0.79,9.6,0,768.0585,0.179083095,1.52656,5.050505051,0.008709636,1283.500607,24.47049,0.4828,NYSDOH,36.47527778,-81.79527778,"MOUNTAIN CITY, TN 1978", , , , , ,666.306,0.018202337,23.055,0.698544,17.743,U, ,1.148153622,7.823756483,7.54,7.27,8.08,8.06,.,8.11,0.645702848,.,WINSTON-SALEM 1962,1,2A068032,2.9611,R,1,9,92.53711471, ,43.3056,1417.42149,TN, ,1,3,1,0.1,CHRISTIAN BRANCH,0.3,2A068032U,2X,10:45,13.3,5.164,121.3874717,1.517343396
2.58,2.58,4.27,0,6.6815,11.1877,32.5,0.763471944,0.463271811,0.292787784,90.2,0.47068416,3.743236232,16.75817566,239.8716262,17.7415,97.804,256.6298018,52.7527,0.066571798,10,29.9,21,28.8,AVERY,WATAUGA, , ,5-May-86,1.05,1.11,1.166,1.05,9.7,0,838.1591,0.161174785,14.00224,4.686035614,0.10964782,77.85231328,22.22033,3.122,NYSDOH,36.2425,-81.8975,"ELK PARK, NC-TN 1978", , , , , ,38.6622,0.036404674,97.44,0.393624,28.0662,L, ,0.091201084,10.19878235,6.81,6.82,7.05,6.96,.,6.94,0.103312456,.,WINSTON-SALEM 1962,2,2A068048,3.1381,R,1,13,145.6294521, ,67.0404,256.12653,NC, ,2,3,1,0.1,BUCKEYE CREEK,7.7,2A068048L,2X,12:45,11.2,0.87,121.3874717,4.893432452
2.58,2.58,4.27,0,6.6815,11.1877,65,1.441701875,1.015491809,0.933955971,43,0.507745905,4.558594619,10.26802033,190.3795071,11.0582,74.351,200.6475274,47.6749,0.008100401,10,24.6,18,25.6,AVERY,WATAUGA, , ,5-May-86,0.49,0.786,0.662,1.11,9.7,0,984.456,0.98495702,13.26528,4.686035614,0.354813389,30.65404283,17.66887,3.122,NYSDOH,36.22333333,-81.9075,"ELK PARK, NC-TN 1978", , , , , ,27.88614,0.382249081,79.605,0.781704,31.2922,U, ,0.028183829,10.34353216,6.16,6.11,6.74,6.45,.,6.47,0.377736166,.,WINSTON-SALEM 1962,2,2A068048,3.1381,R,1,7,119.8322349, ,67.4568,199.51101,NC, ,2,3,1,0.2,BUCKEYE CREEK,6.3,2A068048U,2X,11:00,9.9,0.62,121.3874717,4.893432452
2.45,2.45,0,0.11,5.7492,0.8546,55.8,0.481802683,0.292787784,0.088948188,114.1,0.392854496,5.077459047,0.906129012,166.2827099,6.3455,80.838,167.1888389,25.92499,0.075973151,20,18.6,17,16,WATAUGA,CALDWELL, , ,7-May-86,1.47,1.36,1.529,1.48,8.6,0,1033.2216,2.328080229,1.42128,4.991416629,0.123026877,99.68765366,9.35862,6.5336,NYSDOH,36.13444444,-81.73833333,"GLOBE, NC 1959","VALLE CRUCIS, NC 1978","BOONE, NC 1978","GRANDFATHER MOUNTAIN, NC 1978", , ,25.82964,0.182023372,50.025,1.014552,10.98453,L, ,0.081283052,14.32502337,6.73,6.69,7.2,6.91,.,6.92,0.054884742,.,WINSTON-SALEM 1962,1,2A068055,7.3061,R,1,1,93.369283, ,28.107,166.05126,NC, ,1,1,1,0.1,BOONE FORK,6,2A068055L,2X,12:40,17.5,2.7,121.3874717,4.64686415
2.45,2.45,0,0.11,5.7492,0.8546,26.7,0.607812616,0.648580535,0.248313691,60.8,0.359498925,1.29716107,2.881717847,151.4681355,0.2849,97.804,154.3498533,12.9766,0.022954137,10,18.1,12,17.7,WATAUGA,CALDWELL, , ,7-May-86,0.728,0.619,1.086,0.724,9.2,0,1359.3417,0.035816619,1.42128,4.991416629,0.239883292,58.72759437,6.87833,6.5336,NYSDOH,36.11777778,-81.7975,"GLOBE, NC 1959","VALLE CRUCIS, NC 1978","BOONE, NC 1978","GRANDFATHER MOUNTAIN, NC 1978", , ,16.28748,0.018202337,32.364,0.77616,6.03262,U, ,0.041686938,7.049250314,6.87,6.79,7.01,6.62,.,6.61,0.093626913,.,WINSTON-SALEM 1962,1,2A068055,7.3061,R,1,1,42.27414952, ,72.2454,153.33381,NC, ,1,1,1,0.1,BOONE FORK,2.3,2A068055U,2X,11:10,11.7,0.07,121.3874717,4.64686415
8.29,.,.,.,20.459,1.01,19.6,.,0,0,91.4,0,0.952486843,18.03603276,140.7369927,21.469,81.337,158.7730254,15.45908,0.086664079,15,16.3,12,., , , , ,20-Mar-85,0.9,0.81,1.254,0.67,10.4,0,609.5703,0.089541547,1.0528,6.546950991,0.09332543,86.26216666,12.12018,6.5175,LIAC-NYSDOH,35.32222222,-84.10027778, , , , , , ,26.89902,0.027303506,38.3235,0,11.95233,L, ,0.107151931,6.573581095,7.1,7.05,7.34,7.03,6.83,6.89,0.293794796,0.293794796, ,1,L,7.4026,R,1,12,97.36369083, ,25.8168,158.6797,TN, ,.,3,1,0.4237,SUGAR COVE BRANCH OF N. RIVER,10.576,2A07701L,2AS,.,7.6,0.24,15.44028951,2
8.29,.,.,.,20.459,1.01,24.8,.,0.129716107,0.018530872,87.2,0.111185235,1.649247647,4.804155583,148.4512168,21.469,71.357,153.2553724,16.53106,0.0994582,15,17,10,., , , , ,3-Apr-85,1.115,1.2,1.2585,0.97,11,0,609.5703,0.003581662,1.0528,6.546950991,0.083176377,88.23112715,12.81057,6.5175,LIAC-NYSDOH,35.32222222,-84.10027778, , , , , , ,30.55959,0,38.0625,0.382536,14.621845,L, ,0.120226444,9.455161917,6.9,6.86,7.12,7.08,6.99,6.88,0.145283141,0.145283141, ,1,L,7.4026,DA,2,12,110.6783836, ,27.7947,152.78966,TN, ,.,3,1,0.4237,SUGAR COVE BRANCH OF N. RIVER,10.576,2A07701L,2AS,.,8,0.8,15.44028951,2
8.29,.,.,.,20.459,1.01,25.7,.,0.07412349,0.037061745,97.1,0.037061745,2.705507375,27.57200471,146.8670731,21.469,91.317,174.4390778,15.2334,0.110800957,5,17.9,15,., , , , ,17-Apr-85,1.04,1.17,1.261,0.5,9.4,0,609.5703,0.089541547,1.316,6.546950991,0.075857758,89.64472642,13.75666,6.5175,LIAC-NYSDOH,35.32222222,-84.10027778, , , , , , ,30.10716,0,38.628,0.5544,12.32332,L, ,0.131825674,4.868266791,6.87,6.85,7.41,7.12,7.06,7.06,0.451991993,0.451991993, ,1,L,7.4026,R,3,12,86.87837028, ,28.107,173.80882,TN, ,.,3,1,0.4237,SUGAR COVE BRANCH OF N. RIVER,10.576,2A07701L,2AS,.,13.8,1.3,15.44028951,2
8.29,.,.,.,20.459,1.01,35.3,.,0.185308724,0.14824698,148.9,0.037061745,2.001334223,7.280125652,192.0415115,21.469,107.784,199.3216372,14.86667,0.233930814,20,21.3,18,., , , , ,3-Jul-85,1.65,1.7,1.805,0.589,8.4,4,609.5703,0.214899714,1.10544,6.546950991,0.05370318,133.988852,13.78223,6.5175,LIAC-NYSDOH,35.32222222,-84.10027778, , , , , , ,38.00412,0.036404674,39.498,0.199584,11.88781,L, ,0.186208714,5.751645089,6.95,6.94,7.37,7.27,7.33,7.32,0.355136566,0.355136566, ,1,L,7.4026,R,4,12,106.5175421, ,29.7726,199.06835,TN, ,.,3,1,0.4237,SUGAR COVE BRANCH OF N. RIVER,10.576,2A07701L,2AS,.,18,0.7,15.44028951,2
8.29,.,.,.,20.459,1.01,28.5,.,0.111185235,0,40.5,0.111185235,2.260766437,11.49139032,96.97520591,0.2849,45.7084,108.4665962,14.49994,0.016876662,10,12.5,10,., , , , ,17-Apr-85,0.44,0.62,0.625,0.35,9.2,0,1036.2694,0.012535817,1.26336,6.546950991,0.199526232,35.91433052,11.89005,6.5175,LIAC-NYSDOH,35.33916667,-84.04694444, , , , , , ,17.76816,0,31.0155,1.88496,11.71038,U, ,0.050118723,3.331282414,6.43,6.4,7.05,6.7,6.57,6.59,0.419706851,0.419706851, ,1,U,7.4026,R,3,1,76.89235071, ,33.5202,106.38211,TN, ,.,1,1,0.0518,SUGAR COVE BRANCH OF N. RIVER,1.8287,2A07701U,2AS,.,12,0.8,15.44028951,2
8.29,.,.,.,20.459,1.01,50.9,.,0.07412349,0,57.1,0.07412349,2.81669261,-0.982283966,105.9312009,0.2849,43.2633,104.9489169,14.86667,0.018070523,10,12.4,7,., , , , ,3-Jul-85,0.588,0.82,0.882,0.406,9.2,4,1036.2694,0.01790831,0.94752,6.546950991,0.245470892,47.30989231,10.25357,6.5175,LIAC-NYSDOH,35.33916667,-84.04694444, , , , , , ,18.17946,0,32.9295,0.077616,11.72651,U, ,0.040738028,3.871898787,6.46,6.49,7,6.61,6.73,6.75,0.313165881,0.313165881, ,1,U,7.4026,R,4,1,91.53851275, ,31.0218,104.62583,TN, ,.,1,1,0.0518,SUGAR COVE BRANCH OF N. RIVER,1.8287,2A07701U,2AS,.,12,0.1,15.44028951,2
