acsp,aisp_original,aisp,aisp_sd,id,mass_type,mass_units,eph_sp,ple_sp,tri_sp,chi_sp,other_sp,emerg,index,site_id,lon,lat,notes,stream_width_m,basin_size_km2,figure_table,objectid,hybas_id,next_down,next_sink,main_bas,dist_sink,dist_main,sub_area,up_area,pfaf_id,endo,coast,order,sort,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav,shape_leng,shape_area,aisp_mean,mean_emergence_mgdmm2y,sd_emergence,mean_emergence_kgdmm2y,sd_emergence_kg,empirical_emergence
7310,110,110,0,238,DM,mg_m2_y,0,0,0,11,99,NA,NA,Bright_1982_Outcrop,134.56414600000002,7.375551,Averaged ranges of production estimates.,12,3.5,Table 3,649284,5120054940,0,5120054940,5120054940,0,0,427.5,427.8,541000002200,0,1,0,649284,16.3540000915527,13.1210002899169,21.7509994506835,1209,0,0,0,0,1,4,0,0,0,0,0,36.8279991149902,36.8279991149902,65.6429977416992,65.6429977416992,215,52,21,0,202,46,35,72,18,115,273,275,269,277,269,270,273,276,277,275,272,273,273,274,276,272,3526,3500,296,190,175,209,297,370,419,380,303,330,260,297,1450,1454,112,108,129,129,131,121,124,124,123,124,114,111,1450,1454,112,108,129,129,131,121,124,124,123,124,114,111,243,241,59,58,62,43,26,38,56,67,70,67,59,62,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,30,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,63,88,9,11,0,0,0,0,0,0,0,0,0,0,1,627,12,830,30,28,35,34,35,38,80,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,0,0,12,15,7.38399982452392,7.38399982452392,22.2189998626708,35.898998260498,0,0,332,366,35,25,97,91,90,88,171,14386,122238464,122238464,788,1.59720106457863,0.034873528751347,NA,23.577546071407895,3.493059979490576,2.3577546071407895e-5,3.493059979490576e-6,no
620,22.5,22.5,0,239,DM,mg_m2_y,7,0,0,11.5,4,NA,NA,Bright_1982_Riffle,134.56414600000002,7.375551,Averaged ranges of production estimates.,NA,3.5,Table 3,649284,5120054940,0,5120054940,5120054940,0,0,427.5,427.8,541000002200,0,1,0,649284,16.3540000915527,13.1210002899169,21.7509994506835,1209,0,0,0,0,1,4,0,0,0,0,0,36.8279991149902,36.8279991149902,65.6429977416992,65.6429977416992,215,52,21,0,202,46,35,72,18,115,273,275,269,277,269,270,273,276,277,275,272,273,273,274,276,272,3526,3500,296,190,175,209,297,370,419,380,303,330,260,297,1450,1454,112,108,129,129,131,121,124,124,123,124,114,111,1450,1454,112,108,129,129,131,121,124,124,123,124,114,111,243,241,59,58,62,43,26,38,56,67,70,67,59,62,56,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,30,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,63,88,9,11,0,0,0,0,0,0,0,0,0,0,1,627,12,830,30,28,35,34,35,38,80,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,0,0,12,15,7.38399982452392,7.38399982452392,22.2189998626708,35.898998260498,0,0,332,366,35,25,97,91,90,88,171,14386,122238464,122238464,788,1.59720106457863,0.034873528751347,NA,4.822679878242524,0.714489541259436,4.822679878242524e-6,7.14489541259436e-7,no
26333.333333333336,1381.111111111111,1381.111111111111,0,240,DM,mg_m2_y,NA,NA,NA,797.7777777777778,NA,NA,20,Cross_EtAl_2011_Site1_GlenCanyon_Yr1,-111.48,36.93,"Average of three sampled years. Assumed taxa listed in the table are all, or essentially all, taxa present in samples. Width is a riverwide average.",7,NA,Table 1,856936,7121103910,7120615600,7120008710,7120008710,1247.7,1247.7,174.099999999999,279121.299999999,772500300120,0,0,1,856936,558.857971191406,163.363006591796,1430.65002441406,29,10,1,13,1,14,1,7,4,48975,36872,2092,190.996002197265,46772.671875,7694.61181640625,722885.1875,943,1322,2159,949,1746,52,78,284,11,74,141,63,11,275,11,47,84,131,186,243,275,261,215,147,73,18,108,349,11,7,9,7,6,5,12,15,10,9,6,10,1349,1081,31,45,82,121,169,203,215,186,136,87,45,29,94,295,3,5,10,13,14,12,11,10,8,5,3,2,8,36,-92,-64,-65,-84,-89,-94,-96,-97,-94,-92,-92,-89,-88,-66,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,13,0,84,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,5,42,6,7,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,13,5,8,4,1,0,13,5,51,0,0,0,2,3,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,18,53,0,2,0,0,0,1,31,11,13,429,4,130,17,16,31,34,52,50,10,26,8,33,11,12,12,11,8,6,5,5,5,6,6,8,3,0,7,473,1739,6.3140001296997,928.252990722656,36.2569999694824,3.34800004959106,3,0,1276,200,282,75,88,37,90,40,240,45307,136228560,51925843968,932,0.709588145116506,0.017608892107408,NA,296.0291895632324,43.85730863138167,2.960291895632324e-4,4.385730863138168e-5,no
103000,NA,69533.21182398961,1350.0043225710056,241,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,76,Kedzierski_Smock_2001_HigginsCreek_Logged3yrsPrevious,-77.121369,36.876540999999996,"Has taxon-specific values, but only for ""most productive"" taxa; appears to omit ~1/3 of overall production when those are added together. Lat/Long from generic point in Assakoosick Swamp system; no specific coordinates provided in paper.",1.2,4.45,"Table 1, Fig 4",912876,7120618930,7121106000,7120042240,7120042240,79.5,79.5,130.199999999999,264.3,732120702100,0,0,2,912876,3.72699999809265,2.12899994850158,6.38600015640258,454,1,0,2,1,13,7,0,0,0,0,0,23.1550006866455,38.3409996032714,95.0400009155273,130.126007080078,32,30,33,9,51,9,8,16,11,72,145,144,31,253,31,45,91,140,189,231,253,246,211,151,100,50,1158,1153,95,90,100,80,103,102,126,120,99,82,77,86,1238,1237,35,44,82,119,156,172,178,159,120,85,52,35,935,931,33,44,82,110,125,121,116,102,78,57,38,29,94,93,-6,-7,63,51,18,-33,-34,-41,-29,-25,-18,-3,32,59,1,2,7,5,3,1,0,0,0,0,0,0,0,2,5,6,0,6,0,0,0,88,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,2,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,11,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,97,17,16,1,1,1,1,0,0,0,0,0,6,8,399,5,157,16,16,34,34,50,51,27,28,80,80,94,100,100,93,82,72,65,64,65,67,73,83,1,0,0,929,644,0.486000001430511,1.00699996948242,3.72699999809265,3.80800008773803,0,0,489,700,281,262,58,59,63,66,240,58068,26968556,78773024,950,0.585521899678202,0.01316026635323,69533.21182398961,14903.840957027991,2208.0334497074455,0.014903840957027991,0.0022080334497074456,no
41000,NA,27678.26878430654,537.3803614117595,242,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,77,Kedzierski_Smock_2001_HigginsCreek_Unlogged,-77.121369,36.876540999999996,"Has taxon-specific values, but only for ""most productive"" taxa; appears to omit ~1/3 of overall production when those are added together. Lat/Long from generic point in Assakoosick Swamp system; no specific coordinates provided in paper.",1.2,4.45,"Table 1, Fig 4",912876,7120618930,7121106000,7120042240,7120042240,79.5,79.5,130.199999999999,264.3,732120702100,0,0,2,912876,3.72699999809265,2.12899994850158,6.38600015640258,454,1,0,2,1,13,7,0,0,0,0,0,23.1550006866455,38.3409996032714,95.0400009155273,130.126007080078,32,30,33,9,51,9,8,16,11,72,145,144,31,253,31,45,91,140,189,231,253,246,211,151,100,50,1158,1153,95,90,100,80,103,102,126,120,99,82,77,86,1238,1237,35,44,82,119,156,172,178,159,120,85,52,35,935,931,33,44,82,110,125,121,116,102,78,57,38,29,94,93,-6,-7,63,51,18,-33,-34,-41,-29,-25,-18,-3,32,59,1,2,7,5,3,1,0,0,0,0,0,0,0,2,5,6,0,6,0,0,0,88,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,2,0,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,11,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,97,17,16,1,1,1,1,0,0,0,0,0,6,8,399,5,157,16,16,34,34,50,51,27,28,80,80,94,100,100,93,82,72,65,64,65,67,73,83,1,0,0,929,644,0.486000001430511,1.00699996948242,3.72699999809265,3.80800008773803,0,0,489,700,281,262,58,59,63,66,240,58068,26968556,78773024,950,0.585521899678202,0.01316026635323,27678.26878430654,5932.596885807258,878.9259362913132,0.005932596885807258,8.789259362913132e-4,no
14870.36563,NA,10038.68236165985,194.90347455059532,244,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,NA,Naslund_2021_unmined,-82.003,38.129000000000005,Study on contamination- Values are from reference streams,NA,NA,NA,929645,7120582410,7120581110,7120047060,7120047060,2753.3,2753.3,243,243.099999999999,742679625000,0,0,4,929645,2.760999917984,0.885999977588654,7.57299995422363,358,0,0,0,0,0,0,0,0,0,0,0,40.9939994812011,40.9939994812011,152.095001220703,152.095001220703,321,303,303,193,480,88,88,32,11,68,119,119,-5,232,-5,12,67,118,167,209,232,226,190,126,71,19,1149,1149,81,82,97,96,112,99,131,106,87,76,92,91,1170,1170,27,37,74,113,154,169,173,155,117,79,44,28,905,905,27,37,74,108,131,125,119,101,75,52,32,24,98,98,-2,-2,67,55,23,-15,-27,-41,-24,-31,-25,-4,52,69,2,2,7,6,4,0,0,1,0,0,0,0,1,1,6,2,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,4,4,2,2,0,0,0,0,0,0,3,3,4,329,6,150,21,21,41,41,38,38,37,37,82,82,97,100,100,96,87,76,69,66,64,66,74,88,3,0,0,2314,2315,3.55800008773803,3.55800008773803,14.6909999847412,14.6800003051757,0,0,1045,1000,190,190,53,53,56,56,240,42032,154428128,154428112,794,0.990817285487164,0.024995300724963,10038.68236165985,2151.7045079842264,318.7792691302906,0.0021517045079842267,3.187792691302906e-4,no
NA,NA,NA,NA,245,DM,mg_m2_y,NA,NA,NA,NA,NA,6185,NA,Harper_1978_l'Achigan River,-73.67136376,45.85460583,Average emergence production records from Fisher and Jackson 1986. Coordinates extracted from Google maps,NA,NA,NA,900645,7120388999.99999,7120389870,7120034520,7120034520,268,268,161.4,642.6,725308040110,0,0,3,900645,12.0150003433227,3.8289999961853,34.777000427246,588,7,2,24,8,26,10,0,18,118,0,0,75.0749969482421,190.199005126953,652.697021484375,1136.26501464843,20,47,159,13,83,4,24,12,7,48,56,49,-108,203,-108,-92,-31,52,124,176,203,188,140,81,12,-75,975,1003,71,63,71,72,74,88,88,96,89,78,92,93,832,808,7,12,33,70,122,146,156,130,83,46,19,9,645,643,7,12,33,69,109,113,105,83,55,34,16,9,117,124,15,19,90,81,53,3,-39,-40,-44,-26,6,41,79,90,33,35,100,98,100,91,11,0,0,0,0,0,2,12,82,16,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,87,0,2,0,0,0,0,0,30,0,1,0,32,0,0,0,0,0,0,0,0,0,36,0,2,0,0,0,0,5,0,0,0,0,74,0,0,26,0,0,0,0,0,0,0,0,0,0,0,19,0,0,81,0,0,0,0,0,0,0,-9999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,63,56,22,3,2,6,2,0,0,0,0,0,0,4,334,5,117,10,12,37,38,54,50,57,65,86,87,100,100,100,98,91,79,69,64,67,74,87,98,6,100,47,929,360,17.3799991607666,52.5219993591308,109.759002685546,83.9250030517578,8,4,4620,3900,1039,441,307,258,307,233,41,37544,757195328,2087390720,916,0.902395029798442,0.018739800432787,NA,6185,0,0.006185,0,yes
NA,NA,NA,NA,246,DM,mg_m2_y,NA,NA,NA,NA,NA,5440,NA,Ringe_1974_Breitenbach,7.594246838999999,49.5458468,Emergence from Table 5 in Fisher and Jackson 1986. Coordinates from google maps,NA,NA,NA,263267,2120438400,2120435320,2120023010,2120023010,568.899999999999,568.899999999999,98.5,703.7,232630690110,0,0,2,263267,6.51100015640258,2.19499993324279,11.3479995727539,256,0,0,0,0,0,0,0,0,0,0,0,19.027000427246,89.3929977416992,106.876998901367,318.502990722656,431,316,324,162,562,83,63,69,8,51,84,84,-4,168,-4,10,42,79,119,154,168,161,136,91,41,13,689,709,58,49,45,44,58,67,65,74,57,49,57,66,761,768,10,18,43,72,110,128,133,110,74,39,15,9,550,560,9,18,42,67,91,91,83,65,44,24,10,7,91,92,-9,-8,82,63,5,-39,-48,-47,-51,-32,-23,20,73,86,10,10,39,31,13,3,2,1,0,0,0,1,3,23,39,16,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,82,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,12,0,0,57,0,0,0,0,0,2,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,40,25,7,10,0,0,0,0,0,0,27,21,4,686,7,404,18,18,38,38,44,44,46,53,78,79,93,99,99,94,83,72,63,59,59,62,70,82,8,0,0,408,290,7.68800020217895,129.94400024414,77.7750015258789,184.283996582031,0,12,1387,2600,1321,1711,203,241,165,206,86,38172,297511520,4581371904,926,0.529039964395312,0.012289376735742,NA,5440,0,0.00544,0,yes
NA,NA,NA,NA,247,DM,mg_m2_y,NA,NA,NA,NA,NA,3150,NA,Gumbel_1976_Breitenbach_StreamSpring,7.594246838999999,49.5458468,Emergence from Table 5 in Fisher and Jackson 1986. Averaged stream and spring values; Coordinates from google maps,NA,NA,NA,263267,2120438400,2120435320,2120023010,2120023010,568.899999999999,568.899999999999,98.5,703.7,232630690110,0,0,2,263267,6.51100015640258,2.19499993324279,11.3479995727539,256,0,0,0,0,0,0,0,0,0,0,0,19.027000427246,89.3929977416992,106.876998901367,318.502990722656,431,316,324,162,562,83,63,69,8,51,84,84,-4,168,-4,10,42,79,119,154,168,161,136,91,41,13,689,709,58,49,45,44,58,67,65,74,57,49,57,66,761,768,10,18,43,72,110,128,133,110,74,39,15,9,550,560,9,18,42,67,91,91,83,65,44,24,10,7,91,92,-9,-8,82,63,5,-39,-48,-47,-51,-32,-23,20,73,86,10,10,39,31,13,3,2,1,0,0,0,1,3,23,39,16,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,82,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,12,0,0,57,0,0,0,0,0,2,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,40,25,7,10,0,0,0,0,0,0,27,21,4,686,7,404,18,18,38,38,44,44,46,53,78,79,93,99,99,94,83,72,63,59,59,62,70,82,8,0,0,408,290,7.68800020217895,129.94400024414,77.7750015258789,184.283996582031,0,12,1387,2600,1321,1711,203,241,165,206,86,38172,297511520,4581371904,926,0.529039964395312,0.012289376735742,NA,3150,0,0.00315,0,yes
NA,NA,NA,NA,248,DM,mg_m2_y,NA,NA,NA,NA,NA,3740,NA,Illies_1971_1975_Breitenbach,7.594246838999999,49.5458468,Emergence from Table 5 in Fisher and Jackson 1986. Coordinates from google maps,NA,NA,NA,263267,2120438400,2120435320,2120023010,2120023010,568.899999999999,568.899999999999,98.5,703.7,232630690110,0,0,2,263267,6.51100015640258,2.19499993324279,11.3479995727539,256,0,0,0,0,0,0,0,0,0,0,0,19.027000427246,89.3929977416992,106.876998901367,318.502990722656,431,316,324,162,562,83,63,69,8,51,84,84,-4,168,-4,10,42,79,119,154,168,161,136,91,41,13,689,709,58,49,45,44,58,67,65,74,57,49,57,66,761,768,10,18,43,72,110,128,133,110,74,39,15,9,550,560,9,18,42,67,91,91,83,65,44,24,10,7,91,92,-9,-8,82,63,5,-39,-48,-47,-51,-32,-23,20,73,86,10,10,39,31,13,3,2,1,0,0,0,1,3,23,39,16,0,13,0,0,0,0,0,0,0,0,0,0,5,0,0,82,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,12,0,0,57,0,0,0,0,0,2,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,40,25,7,10,0,0,0,0,0,0,27,21,4,686,7,404,18,18,38,38,44,44,46,53,78,79,93,99,99,94,83,72,63,59,59,62,70,82,8,0,0,408,290,7.68800020217895,129.94400024414,77.7750015258789,184.283996582031,0,12,1387,2600,1321,1711,203,241,165,206,86,38172,297511520,4581371904,926,0.529039964395312,0.012289376735742,NA,3740,0,0.00374,0,yes
NA,NA,NA,NA,249,DM,mg_m2_y,NA,NA,NA,NA,NA,2320,NA,Gumbel_Kalkbach_StreamSpring,13.0040012,50.92914797,Emergence from Table 5 in Fisher and Jackson 1986. Average Spring and Ptreams. Coordinates from google maps,NA,NA,NA,265466,2121124120,2120401640,2120024170,2120024170,545.2,545.2,167.8,1670.5,232850243200,0,0,3,265466,15.5539999008178,7.49700021743774,39.6759986877441,253,5,1,12,1,46,6,0,4,113,104,213,54.1259994506835,290.877990722656,518.560974121093,1505.58605957031,297,325,597,239,502,30,53,80,8,51,78,62,-17,170,-17,-8,27,70,119,154,170,166,132,87,32,-1,621,727,38,35,39,47,58,72,77,68,51,45,43,47,702,640,8,14,35,65,105,122,127,107,66,34,12,7,521,532,7,13,33,60,88,91,86,68,41,21,8,5,89,115,-11,11,79,60,12,-28,-45,-41,-39,-36,-23,26,71,85,18,28,68,68,55,21,1,2,1,0,0,1,8,26,38,16,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,6,0,8,0,30,0,5,0,0,0,0,0,0,1,0,0,54,0,0,0,0,0,2,5,0,0,0,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91,0,0,0,0,0,0,0,0,0,0,-9999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,43,48,24,16,16,0,0,0,0,0,0,23,22,4,686,7,404,18,16,39,37,43,47,36,70,79,88,89,95,97,94,85,75,68,63,62,65,71,80,8,0,0,477,352,58.2299995422363,265.394989013671,346.002990722656,158.682006835937,22,7,3853,2600,2331,1471,287,203,282,187,86,37244,1719719680,8443368448,930,0.701130182834205,0.021527879190027,NA,2320,0,0.00232,0,yes
NA,NA,NA,NA,250,DM,mg_m2_y,NA,NA,NA,NA,NA,3170,NA,Ringe_1974_Rohrwiesenbach,9.397019229000001,49.90967247,Emergence from Table 5 in Fisher and Jackson 1986. Coordinates from google maps,NA,NA,NA,263521,2120432930,2120435159.99999,2120023010,2120023010,726,726,151.3,151.3,232640504000,0,0,3,263521,1.24199998378753,0.441000014543533,2.635999917984,259,0,0,0,0,0,0,0,0,0,0,0,16.9069995880126,16.9069995880126,41.3289985656738,41.3289985656738,419,390,390,153,590,80,80,113,8,51,86,86,-9,176,-9,3,43,85,126,160,176,171,141,93,40,8,738,738,55,47,53,54,68,83,70,73,55,56,60,65,776,776,10,17,42,75,114,131,136,114,75,38,15,9,582,582,9,17,42,71,97,99,91,70,45,24,10,7,95,95,-5,-5,82,63,19,-27,-40,-37,-48,-36,-26,30,75,86,20,20,61,60,50,18,1,3,1,1,1,2,20,41,49,4,0,32,0,49,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,32,0,49,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,9,9,7,7,0,0,0,0,0,0,88,88,4,686,7,404,16,16,39,39,45,45,57,57,80,80,95,99,99,95,86,76,68,62,61,64,73,85,3,0,0,212,212,8.92099952697754,8.92099952697754,58.7949981689453,58.8139991760253,1,1,1090,1100,855,855,132,132,119,119,86,50098,338457856,338457856,930,0.723060838783971,0.019002590027451,NA,3170,0,0.00317,0,yes
